portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile
BIG HiBM,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941083222595,0.00040597409247368954,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,329.2778282262375,-646.555656452475,-629.8307059957828,0.015558982052428075,0.000508812910742155,0.03270219793477759,18,2
BIG HiBM,1952-07-31 23:59:59.999999,1962-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941015864822,0.00040598082962719443,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324.86289266152426,-637.7257853230485,-621.0008348663563,0.01614175388579539,0.0005088212351626072,0.031522053846352205,18,2
BIG HiBM,1953-07-31 23:59:59.999999,1963-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941004873271,0.0004059819290211855,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324.2000042245799,-636.4000084491598,-619.6750579924676,0.016231500492921852,0.0005088228270994253,0.03134786135892428,18,2
BIG HiBM,1954-07-31 23:59:59.999999,1964-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940919370057,0.00040599048130552615,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,318.4153257594344,-624.8306515188688,-608.1057010621765,0.01703373142641265,0.0005088334965723156,0.029872109864507664,18,2
BIG HiBM,1955-07-31 23:59:59.999999,1965-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940978049364,0.0004059846127665903,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325.0242621563945,-638.048524312789,-621.3235738560968,0.016120627536383166,0.0005088261582416127,0.0315636694100913,18,2
BIG HiBM,1956-07-31 23:59:59.999999,1966-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941002497114,0.0004059821679663829,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,328.22164701073416,-644.4432940214683,-627.7183435647761,0.015696511082831665,0.0005088230525605246,0.03241631531207331,18,2
BIG HiBM,1957-07-31 23:59:59.999999,1967-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941050658305,0.00040597735114498507,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,332.4276931530142,-652.8553863060284,-636.1304358493362,0.015155790494635744,0.0005088167755539732,0.03357243396403931,18,2
BIG HiBM,1958-07-31 23:59:59.999999,1968-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941053454405,0.000405977071609658,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,332.892008200457,-653.784016400914,-637.0590659442217,0.015095775501479298,0.0005088166946377292,0.033705899679540685,19,2
BIG HiBM,1959-07-31 23:59:59.999999,1969-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941009592997,0.0004059814585027431,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,329.8942125638191,-647.7884251276382,-631.063474670946,0.015477960138817304,0.00050882224050214,0.03287398571508532,19,2
BIG HiBM,1960-07-31 23:59:59.999999,1970-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941138525286,0.00040596856322685143,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,339.4536694181799,-666.9073388363598,-650.1823883796676,0.014293529648222086,0.0005088063085746545,0.03559696737593033,19,2
BIG HiBM,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941080603931,0.0004059743565998306,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,336.26940374359964,-660.5388074871993,-643.813857030507,0.014678048849415514,0.0005088133335195174,0.03466491621192408,19,2
BIG HiBM,1962-07-31 23:59:59.999999,1972-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940898414546,0.00040599257859924326,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.7436459314983,-633.4872918629966,-616.7623414063044,0.016428814100990657,0.000508836475858758,0.030972197550648235,19,2
BIG HiBM,1963-07-31 23:59:59.999999,1973-06-30 23:59:59.999999,120,half_normal,ff3,0.999594083344752,0.0004059990762611134,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,316.27471289241964,-620.5494257848393,-603.8244753281471,0.017339620332319658,0.0005088445199972053,0.029345770567349737,19,2
BIG HiBM,1964-07-31 23:59:59.999999,1974-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940716833626,0.0004060107395646317,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,303.2719167434848,-594.5438334869696,-577.8188830302773,0.019325099133790512,0.0005088592922497503,0.026331522996432894,19,2
BIG HiBM,1965-07-31 23:59:59.999999,1975-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940575963694,0.0004060248294751467,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,286.29910922254624,-560.5982184450925,-543.8732679884002,0.022258294750020287,0.000508876849292041,0.02286234659964583,19,2
BIG HiBM,1966-07-31 23:59:59.999999,1976-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940518908177,0.0004060305360738261,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,277.2670878270942,-542.5341756541884,-525.8092251974962,0.02400293125668435,0.0005088838513607753,0.021200904419499223,19,2
BIG HiBM,1967-07-31 23:59:59.999999,1977-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940508914077,0.00040603153560310506,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,274.98661681634843,-537.9732336326969,-521.2482831760046,0.02446340233826204,0.0005088851353800603,0.02080189535141387,19,2
BIG HiBM,1968-07-31 23:59:59.999999,1978-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940519550406,0.0004060304717332487,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.62073640167637,-541.2414728033527,-524.5165223466605,0.024133133996209016,0.0005088837837435757,0.02108651880122633,19,2
BIG HiBM,1969-07-31 23:59:59.999999,1979-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940522857925,0.00040603014084712524,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,276.62180143144644,-541.2436028628929,-524.5186524062007,0.024132418605076218,0.0005088833644145529,0.02108712652230846,19,2
BIG HiBM,1970-07-31 23:59:59.999999,1980-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940523358725,0.00040603009062347394,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,275.59264385898075,-539.1852877179615,-522.4603372612693,0.024340257028593243,0.0005088832948084864,0.020907063315341565,19,2
BIG HiBM,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940519711077,0.0004060304553886045,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,274.35427061687795,-536.7085412337559,-519.9835907770637,0.024592878783716566,0.0005088837218377381,0.020692320175817732,19,2
BIG HiBM,1972-07-31 23:59:59.999999,1982-06-30 23:59:59.999999,120,half_normal,ff3,0.999594054461163,0.0004060279648990314,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,278.84237345635063,-545.6847469127013,-528.959796456009,0.02368984339559374,0.0005088806163952827,0.021480961604412013,19,2
BIG HiBM,1973-07-31 23:59:59.999999,1983-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940576599658,0.0004060247655150265,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,283.82263794350126,-555.6452758870025,-538.9203254303103,0.02271874862337848,0.0005088765540189916,0.022398969347076525,20,2
BIG HiBM,1974-07-31 23:59:59.999999,1984-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940611415399,0.0004060212834205319,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,289.8314832796873,-567.6629665593746,-550.9380161026824,0.021616293033953758,0.0005088724010368611,0.02354115019802658,20,2
BIG HiBM,1975-07-31 23:59:59.999999,1985-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940699493395,0.0004060124740614701,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,301.65091066224517,-591.3018213244903,-574.5768708677981,0.019588401464646507,0.000508861303104915,0.025977683989340163,20,2
BIG HiBM,1976-07-31 23:59:59.999999,1986-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940861523372,0.00040599626858240083,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,319.74370977785026,-627.4874195557005,-610.7624690990083,0.016847369374364436,0.0005088409981223421,0.030202994118275397,20,2
BIG HiBM,1977-07-31 23:59:59.999999,1987-06-30 23:59:59.999999,120,half_normal,ff3,0.999594095133762,0.00040598728574950046,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.7301721691707,-643.4603443383414,-626.7353938816492,0.01576026921444321,0.0005088296398886654,0.03228559315613453,20,2
BIG HiBM,1978-07-31 23:59:59.999999,1988-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940951624249,0.00040598725705722583,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.74054977963385,-643.4810995592677,-626.7561491025755,0.015759723290932816,0.0005088295674593092,0.032286706946946124,20,2
BIG HiBM,1979-07-31 23:59:59.999999,1989-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941028694549,0.0004059795487125185,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,333.63097026501777,-655.2619405300355,-638.5369900733433,0.015001522754451267,0.0005088196344252192,0.03391786572294747,20,2
BIG HiBM,1980-07-31 23:59:59.999999,1990-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941131102668,0.0004059693059132009,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,340.11792559531966,-668.2358511906393,-651.5109007339471,0.014214586951726674,0.0005088071736909933,0.035794720973526956,20,2
BIG HiBM,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941223950654,0.0004059600194471285,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345.6717914818824,-679.3435829637648,-662.6186325070726,0.013570873895817783,0.0005087955493797704,0.037491730693671024,20,2
BIG HiBM,1982-07-31 23:59:59.999999,1992-06-30 23:59:59.999999,120,half_normal,ff3,0.9995941067914067,0.00040597562575390186,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,336.1129514097314,-660.2259028194628,-643.5009523627706,0.014697239654730252,0.0005088153154328877,0.03461978761903957,20,2
BIG HiBM,1983-07-31 23:59:59.999999,1993-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940806490874,0.0004060017737919449,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,318.97020206861237,-625.9404041372247,-609.2154536805325,0.016955754124045756,0.0005088471863629164,0.03001029518594494,20,2
BIG HiBM,1984-07-31 23:59:59.999999,1994-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940884456314,0.00040599397570490365,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325.0487155344026,-638.0974310688052,-621.372480612113,0.016117454081724415,0.0005088381312055297,0.031570627012519385,20,2
BIG HiBM,1985-07-31 23:59:59.999999,1995-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940849486941,0.0004059974732304624,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.86719957742923,-631.7343991548585,-615.0094486981662,0.016551594911941334,0.0005088424479883542,0.030742804587444567,20,2
BIG HiBM,1986-07-31 23:59:59.999999,1996-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940821650208,0.00040600025737198966,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,319.2680598101007,-626.5361196202014,-609.8111691635091,0.01691308617913761,0.0005088459040852807,0.03008592865286438,20,2
BIG HiBM,1987-07-31 23:59:59.999999,1997-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940746100141,0.0004060078137126243,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,312.1724359630117,-612.3448719260234,-595.6199214693312,0.01794357078630991,0.0005088553742361,0.028358646129918157,20,2
BIG HiBM,1988-07-31 23:59:59.999999,1998-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940769557511,0.00040600546747072904,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,314.16355890357363,-616.3271178071473,-599.602167350455,0.017648084383011464,0.000508852637523832,0.0288333071442965,20,2
BIG HiBM,1989-07-31 23:59:59.999999,1999-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940649156607,0.00040601750983981755,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,301.84237971157177,-591.6847594231435,-574.9598089664513,0.019557168154569277,0.0005088675113039088,0.02601948847001239,20,2
BIG HiBM,1990-07-31 23:59:59.999999,2000-06-30 23:59:59.999999,120,half_normal,ff3,0.999594056621919,0.0004060258050814271,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,291.3813188500422,-570.7626377000844,-554.0376872433922,0.021339065958218828,0.0005088779295346834,0.023847244791831528,20,2
BIG HiBM,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940505902297,0.00040603183798529243,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.9835620127553,-553.9671240255107,-537.2421735688184,0.022885970653606546,0.0005088854405836108,0.022235694010357247,20,2
BIG HiBM,1992-07-31 23:59:59.999999,2002-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940241655299,0.00040605826881066795,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234.91015563199858,-457.82031126399716,-441.09536080730487,0.03416440184275372,0.0005089185186038138,0.014896163584135912,20,2
BIG HiBM,1993-07-31 23:59:59.999999,2003-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940227163214,0.00040605971840393986,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,231.76634866677142,-451.53269733354284,-434.80774687685056,0.035071506696792,0.000508920343196916,0.01451093469113681,20,2
BIG HiBM,1994-07-31 23:59:59.999999,2004-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940217892432,0.0004060606457354059,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,229.72255574148636,-447.4451114829727,-430.72016102628044,0.03567379060221238,0.0005089214789259251,0.014265977075460082,20,2
BIG HiBM,1995-07-31 23:59:59.999999,2005-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940213909341,0.0004060610442145218,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,229.91213860808853,-447.82427721617705,-431.09932675948477,0.035627930379383506,0.000508922043593948,0.014284356070495784,20,2
BIG HiBM,1996-07-31 23:59:59.999999,2006-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940208697289,0.00040606156567483633,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,230.56836988458232,-449.13673976916465,-432.41178931247237,0.035423493419682116,0.0005089226711666355,0.01436681202322824,20,2
BIG HiBM,1997-07-31 23:59:59.999999,2007-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940207910353,0.0004060616445391132,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,232.79866270437518,-453.59732540875035,-436.87237495205807,0.034770964275929565,0.0005089227437857777,0.014636428824554714,20,2
BIG HiBM,1998-07-31 23:59:59.999999,2008-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940204827226,0.0004060619530156014,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,233.36992346407143,-454.73984692814287,-438.0148964714506,0.03460596840324255,0.0005089231289540517,0.014706224169885275,20,2
BIG HiBM,1999-07-31 23:59:59.999999,2009-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940188652177,0.00040606357085950655,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,228.11320143569202,-444.22640287138404,-427.50145241469176,0.036155789050423805,0.0005089251713931222,0.014075897242440537,20,2
BIG HiBM,2000-07-31 23:59:59.999999,2010-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940180847207,0.00040606435171960454,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,228.93613649463003,-445.87227298926007,-429.1473225325678,0.03590850589475156,0.0005089261261828155,0.014172857196411532,20,2
BIG HiBM,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940178855327,0.0004060645512088789,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,232.66195497525996,-453.3239099505199,-436.59895949382764,0.03481078773682379,0.0005089264030546623,0.01461978990255099,20,2
BIG HiBM,2002-07-31 23:59:59.999999,2012-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940238266902,0.0004060586105497375,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,268.3198809972427,-524.6397619944854,-507.9148115377931,0.025861300735863995,0.0005089190193786922,0.019678786638636946,20,2
BIG HiBM,2003-07-31 23:59:59.999999,2013-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940288457,0.00040605359085094724,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,279.2759153400938,-546.5518306801875,-529.8268802234953,0.023604405177461266,0.0005089126996722057,0.02156007303916908,20,2
BIG HiBM,2004-07-31 23:59:59.999999,2014-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940308767547,0.0004060515594739956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.9680343311057,-553.9360686622114,-537.2111182055191,0.02288911443830734,0.0005089101615222098,0.022233720002312326,20,2
BIG HiBM,2005-07-31 23:59:59.999999,2015-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940303956499,0.000406052040671312,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,282.1950859298317,-552.3901718596634,-535.6652214029712,0.023034141451208242,0.0005089107612617808,0.02209375862086174,20,2
BIG HiBM,2006-07-31 23:59:59.999999,2016-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940223436377,0.0004060600943528858,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,269.3317096543502,-526.6634193087004,-509.93846885200816,0.025643304064573533,0.0005089210790281554,0.019846158581851184,20,2
BIG HiBM,2007-07-31 23:59:59.999999,2017-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940217983986,0.0004060606398003446,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,269.16147459292955,-526.3229491858591,-509.5979987291668,0.02568052553918696,0.0005089215130477564,0.019817410366901263,20,2
BIG HiBM,2008-07-31 23:59:59.999999,2018-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940216257019,0.00040606081260153556,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,269.55228840463064,-527.1045768092613,-510.379626352569,0.025597480452729936,0.0005089217461359266,0.019881712462901824,20,2
BIG HiBM,2009-07-31 23:59:59.999999,2019-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940288365833,0.0004060536009562374,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,286.0318788144158,-560.0637576288316,-543.3388071721394,0.02231195661175656,0.0005089126694259855,0.022808966433621986,20,2
BIG HiBM,2010-07-31 23:59:59.999999,2020-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940359576768,0.0004060464788399585,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,297.40738290079685,-582.8147658015937,-566.0898153449015,0.020293618162215407,0.000508903722959859,0.02507703253761739,20,2
BIG HiBM,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940323804277,0.0004060500567918236,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,293.1172854846121,-574.2345709692243,-557.509620512532,0.021032151516865376,0.0005089082231793969,0.02419667920190242,20,2
BIG HiBM,2012-07-31 23:59:59.999999,2022-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940308985696,0.00040605153903903714,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,291.76821877503494,-571.5364375500699,-554.8114870933777,0.02127027606010133,0.0005089100683954077,0.023925879803225424,20,2
BIG HiBM,2013-07-31 23:59:59.999999,2023-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940302862645,0.0004060521515821367,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,291.73410808957897,-571.4682161791579,-554.7432657224657,0.02127633650600386,0.0005089108426930723,0.02391910104211152,20,2
BIG HiBM,2014-07-31 23:59:59.999999,2024-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940292098884,0.0004060532282865726,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,290.97185955814695,-569.9437191162939,-553.2187686596017,0.021411999489398117,0.0005089121842167692,0.02376761611958522,20,2
BIG HiBM,2015-07-31 23:59:59.999999,2025-06-30 23:59:59.999999,120,half_normal,ff3,0.9995940244339342,0.000406058005200362,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,284.71525604233915,-557.4305120846783,-540.7055616279861,0.022558154232787942,0.000508918182656607,0.022560275872079195,20,2
BIG LoBM,1926-07-31 23:59:59.999999,1936-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291097208726,0.0001709048832877063,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345.8095422277807,-679.6190844555614,-662.8941339988692,0.013557826027970572,0.00021419756946845856,0.015798813838336374,2,5
BIG LoBM,1927-07-31 23:59:59.999999,1937-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291101401858,0.00017090446394572232,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,349.19818884919493,-686.3963776983899,-669.6714272416976,0.013181102512121913,0.00021419699293164372,0.016250309314767782,2,5
BIG LoBM,1928-07-31 23:59:59.999999,1938-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291127413483,0.00017090186263475017,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,367.74791561943516,-723.4958312388703,-706.7708807821781,0.011292998786668352,0.00021419371644561892,0.018966947618774172,2,5
BIG LoBM,1929-07-31 23:59:59.999999,1939-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291125840224,0.0001709020199729123,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,367.00400908279863,-722.0080181655973,-705.283067708905,0.011363297133759998,0.0002141939116666089,0.01884962693004353,2,5
BIG LoBM,1930-07-31 23:59:59.999999,1940-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291141566968,0.00017090044718946038,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375.35903392161947,-738.7180678432389,-721.9931173865467,0.01059890429752822,0.00021419194686739826,0.020208876394642996,2,5
BIG LoBM,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291153706131,0.00017089923319438607,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,381.2022117112954,-750.4044234225908,-733.6794729658985,0.010095101814906372,0.00021419042103165345,0.021217262089955453,3,5
BIG LoBM,1932-07-31 23:59:59.999999,1942-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291153093013,0.00017089929451288198,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,381.01393351595317,-750.0278670319063,-733.3029165752141,0.010111052396981776,0.0002141904981259657,0.021183798650860827,3,5
BIG LoBM,1933-07-31 23:59:59.999999,1943-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291171606211,0.00017089744306287435,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,388.76545489072925,-765.5309097814585,-748.8059593247663,0.009478083193028664,0.00021418818398485952,0.022598259544967865,3,5
BIG LoBM,1934-07-31 23:59:59.999999,1944-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291206464025,0.00017089395704790211,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,401.4741429299687,-790.9482858599374,-774.2233354032452,0.008525761449485357,0.00021418380637539035,0.025121956278558462,3,5
BIG LoBM,1935-07-31 23:59:59.999999,1945-06-30 23:59:59.999999,120,half_normal,ff3,0.999829121525807,0.00017089307757344024,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,404.04372318479,-796.08744636958,-779.3624959128878,0.00834504339620851,0.00021418272300295215,0.02566586089896956,3,5
BIG LoBM,1936-07-31 23:59:59.999999,1946-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291240952126,0.00017089050799168218,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,411.4381989278771,-810.8763978557542,-794.151447399062,0.007846201589472945,0.00021417949809480864,0.02729722091032787,3,5
BIG LoBM,1937-07-31 23:59:59.999999,1947-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291239075342,0.00017089069568142836,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,410.8552486914296,-809.7104973828592,-792.985546926167,0.007884437412079458,0.00021417973116839647,0.027164871756133104,3,5
BIG LoBM,1938-07-31 23:59:59.999999,1948-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291267786831,0.0001708878243279886,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,418.1211217536273,-824.2422435072546,-807.5172930505623,0.007421081239496372,0.00021417613994453754,0.028860503346150205,3,5
BIG LoBM,1939-07-31 23:59:59.999999,1949-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291277124256,0.00017088689052653855,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420.3365471160298,-828.6730942320596,-811.9481437753674,0.007285274223404921,0.00021417494892241764,0.029398337297222372,3,5
BIG LoBM,1940-07-31 23:59:59.999999,1950-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291293090805,0.00017088529375361878,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,423.8256947380256,-835.6513894760512,-818.926439019359,0.007076386841848851,0.0002141729521051661,0.03026586263466753,3,5
BIG LoBM,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291307824106,0.00017088382030560348,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,426.791333789295,-841.58266757859,-824.8577171218977,0.0069035998120863945,0.00021417111899306207,0.031023107483447193,3,5
BIG LoBM,1942-07-31 23:59:59.999999,1952-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291327827017,0.00017088181990698582,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,431.06801382810295,-850.1360276562059,-833.4110771995137,0.006661835008395836,0.00021416856206802265,0.03214858395593833,3,5
BIG LoBM,1943-07-31 23:59:59.999999,1953-06-30 23:59:59.999999,120,half_normal,ff3,0.9998291353863823,0.00017087921605214295,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,436.03305999201467,-860.0661199840293,-843.3411695273371,0.006391731063644238,0.00021416531547375285,0.0335066218120333,3,5
