portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile,sensitivity_window
ME4 BM3,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9998347189097847,0.00016529475130536137,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,519.3958028248052,-1026.7916056496103,-1007.633864544269,0.013507472885081563,0.0002071662522532627,0.015337158476332694,6,4,180
ME4 BM3,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9998347116403912,0.00016530202160007775,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,465.5146718819812,-919.0293437639624,-899.8716026586211,0.01822152311809954,0.0002071753735678906,0.011369816465128656,6,4,180
ME4 BM3,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9998347105557716,0.0001653031062958689,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,435.05822385775633,-858.1164477155127,-838.9587066101714,0.021581727141979003,0.0002071767185824911,0.009599635711245183,7,4,180
ME4 BM3,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9998347123622384,0.0001653012997288763,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,485.68137959696304,-959.3627591939261,-940.2050180885848,0.016290021359558118,0.0002071744495244185,0.01271787463942517,7,4,180
ME4 BM4,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678231835633,0.0002322037741137653,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,365.3552842298715,-718.710568459743,-699.5528273544016,0.03178762521844892,0.0002910243543392089,0.00915527197578459,9,3,180
ME4 BM4,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678254613895,0.00023220149667433948,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,463.5475306159676,-915.0950612319352,-895.9373201265939,0.0184213033836383,0.0002910214429762116,0.01579809185677357,10,3,180
ME4 BM4,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678318732804,0.00023219508448568644,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,518.9891164466096,-1025.9782328932192,-1006.8204917878779,0.013538293824676261,0.0002910134433020242,0.021495577439130015,12,3,180
ME4 BM4,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678298205134,0.00023219713744097677,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,508.3014433169619,-1004.6028866339238,-985.4451455285825,0.014365741046540296,0.00029101597512621664,0.02025763754082857,12,3,180
ME4 BM4,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678264704152,0.00023220048793313973,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,491.00568854271444,-970.0113770854289,-950.8536359800876,0.015814329789699544,0.0002910201411312424,0.018402306326050853,12,3,180
ME4 BM4,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678300340517,0.0002321969240566306,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,514.895717754808,-1017.7914355096159,-998.6336944042746,0.013848877887953318,0.00029101564770667393,0.02101366262748398,12,3,180
ME4 BM4,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678244379821,0.00023220252069028352,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,484.45398081345775,-956.9079616269155,-937.7502205215742,0.016401135762958246,0.00029102272260224713,0.017744059119339663,13,3,180
ME4 BM4,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678193977142,0.0002322075615073041,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,444.62971742479334,-877.2594348495867,-858.1016937442454,0.02046216831394236,0.00029102900763890014,0.014222784368389783,15,3,180
ME4 BM4,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9997678209223851,0.0002322060367567315,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,463.29273186109117,-914.5854637221823,-895.427722616841,0.01844740260914931,0.00029102711673838373,0.015776048417463596,15,3,180
ME4 BM5,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934067608567,0.0004066759230864457,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,314.44629991551034,-616.8925998310207,-597.7348587256794,0.0421763363827988,0.0005096927406271646,0.012084803573290868,14,2,180
ME4 BM5,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934163845779,0.00040666629855578375,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,387.2689212686946,-762.5378425373892,-743.3801014320479,0.0281422420127646,0.0005096806378463164,0.018110875374291017,16,2,180
ME4 BM5,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934278366295,0.00040665484946271203,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,463.42285558281094,-914.8457111656219,-895.6879700602806,0.018432326390057152,0.0005096661379625527,0.027650668026228047,18,1,180
ME4 BM5,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934211612414,0.00040666152653513385,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,456.3734047402945,-900.746809480589,-881.5890683752477,0.019168686315774282,0.0005096745604395264,0.026588914443245144,18,2,180
ME4 BM5,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934236512845,0.0004066590357564033,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,459.30178226175724,-906.6035645235145,-887.4458234181732,0.018859339654811097,0.0005096715870227466,0.02702489039125647,18,1,180
ME4 BM5,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.99959344575528,0.00040663692883970127,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,494.50470301419375,-977.0094060283875,-957.8516649230462,0.015508234919828555,0.0005096437803382436,0.0328627843834518,18,1,180
ME4 BM5,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934143373983,0.0004066683531766245,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,457.04574657288623,-902.0914931457725,-882.9337520404312,0.01909735705073759,0.0005096832142664397,0.02668867806745826,19,1,180
ME4 BM5,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9995933884563464,0.00040669423921856323,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,402.4744053646429,-792.9488107292858,-773.7910696239445,0.025862054219706394,0.000509715626008116,0.01970901544316315,22,1,180
ME4 BM5,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9995934097585414,0.00040667293443592383,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,460.4879477736564,-908.9758955473128,-889.8181544419715,0.018735390702020363,0.0005096889998079489,0.027204610136739006,22,1,180
ME5 BM2,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9995350015906233,0.0004651065831982967,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,485.2659727161657,-958.5319454323314,-939.3742043269901,0.016324806890434328,0.0005829252459285559,0.03570794128475274,,,180
ME5 BM2,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9996816349714785,0.0003184157319316036,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,561.0841783419487,-1110.1683566838974,-1091.010615578556,0.010712740642867253,0.0003990770154567004,0.03725256017678478,,,180
ME5 BM2,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9994186311047344,0.0005815381393300257,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,572.3324436950425,-1132.664887390085,-1113.5071462847436,0.01005605130984677,0.0007288536345422796,0.07247910855711273,,,180
ME5 BM2,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9923335811017178,0.00770215531324722,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,574.7323867452247,-1137.4647734904495,-1118.3070323851082,0.008085499853366119,0.009653094362525013,1.1938772540458684,20,1,180
ME5 BM2,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9956130534950483,0.004396957831142244,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,523.5637790585447,-1035.1275581170894,-1015.9698170117481,0.012774047407935255,0.0055109465778159,0.43141742016649265,20,1,180
ME5 BM2,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.999546866133049,0.00045323661141784667,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,541.8509305657215,-1071.701861131443,-1052.5441200261016,0.01191661164029198,0.0005680504458242234,0.04766878899565322,,,180
ME5 BM2,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9955557482771351,0.004454404880732948,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,487.33607049518963,-962.6721409903793,-943.514399885038,0.01579159664145879,0.005583648036171535,0.35358350158921803,22,1,180
ME5 BM2,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9955620203005613,0.004448124611817413,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,492.43743004749155,-972.8748600949831,-953.7171189896418,0.015326012310139615,0.005575380488541006,0.36378546328403777,24,1,180
ME5 BM2,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9957017246967199,0.004308216335992662,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,583.512604205516,-1155.025208411032,-1135.8674673056908,0.008878452667890663,0.005400759397854367,0.6082996215530285,24,1,180
ME5 BM3,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9784068449685044,0.021921127523014314,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,437.5480185486748,-863.0960370973496,-843.9382959920083,0.013834300694793931,0.027750861565374315,2.0059461029220946,16,2,180
ME5 BM3,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9997802438297063,0.00021978032213841654,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,512.2322074356528,-1012.4644148713055,-993.3066737659642,0.014056086221524192,0.00027545383928764225,0.019596766478697156,,,180
ME5 BM3,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740588522932,0.00012594907917424638,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,515.9767959702082,-1019.9535919404163,-1000.795850835075,0.013767118459909517,0.00015785378735302542,0.0114660005151189,3,5,180
ME5 BM3,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740585751839,0.000125949356302317,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,508.62959561897367,-1005.2591912379473,-986.101450132606,0.014340549034978044,0.0001578541085775395,0.011007535917384853,3,5,180
ME5 BM3,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740571901057,0.00012595074147038105,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,459.0347377471489,-906.0694754942978,-886.9117343889565,0.01888982525219104,0.0001578557584686311,0.008356655308408494,3,5,180
ME5 BM3,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740579823615,0.0001259499491751498,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,497.23359933610516,-982.4671986722103,-963.309457566869,0.01527741455370293,0.00015785485447593464,0.01033256340076691,3,5,180
ME5 BM3,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740567001875,0.0001259512314663049,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,470.5633017939382,-929.1266035878764,-909.9688624825351,0.017717680693904964,0.00015785646032777799,0.008909544260049905,3,5,180
ME5 BM3,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740566201086,0.00012595131154631418,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,464.0920231814911,-916.1840463629821,-897.0263052576408,0.018366242541338104,0.00015785655959919205,0.008594929487830402,3,5,180
ME5 BM3,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9998740584604462,0.00012594947112381795,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,535.4835794399537,-1058.9671588799074,-1039.809417774566,0.012353166899107062,0.00015785425331362937,0.012778444151437777,3,5,180
ME5 BM4,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.976305935810034,0.024052341511976827,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,377.77682092724535,-743.5536418544907,-724.3959007491494,0.023513767766652798,0.03039701479659602,1.2927326278906708,18,1,180
ME5 BM4,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9992630749141824,0.0007371969795603808,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,507.54762175419467,-1003.0952435083893,-983.937502403048,0.014413750190733446,0.0009239410512972814,0.06410136425780989,,,180
ME5 BM4,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9921645616322492,0.00787045278544634,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,531.7163309486914,-1051.4326618973828,-1032.2749207920415,0.01113643494510589,0.009861398961198111,0.8855077059945368,20,1,180
ME5 BM4,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9997808705737771,0.00021915344083782353,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,527.7013818789351,-1043.4027637578702,-1024.2450226525289,0.01289771716800528,0.00027466809907307737,0.021295869299602317,,,180
ME5 BM4,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9993752178810665,0.0006249774920002807,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,504.59196580697136,-997.1839316139427,-978.0261905086014,0.014659346098628147,0.0007832958292243948,0.053433203906530134,,,180
ME5 BM4,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9998059082197254,0.00019411062000649615,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,533.9835082055059,-1055.9670164110119,-1036.8092753056706,0.01245533674098664,0.0002432816649666635,0.0195323233747747,,,180
ME5 BM4,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9998815368229266,0.00011847019453710891,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,504.0169057155623,-996.0338114311246,-976.8760703257833,0.014712319456256185,0.00014848041054480842,0.010092250306709417,,,180
ME5 BM4,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9913358225592396,0.00870493704339509,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,461.74332607004385,-911.4866521400877,-892.3289110347464,0.017414946504173377,0.010933628435090605,0.6278301476533639,25,1,180
ME5 BM4,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9853400239882807,0.014811319625521529,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,498.3070663687552,-984.6141327375104,-965.4563916321691,0.010364886945004693,0.018980297356211703,1.8312112285372457,25,1,180
SMALL HiBM,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026780224772,0.00019734144821648123,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.18011216363607,-632.3602243272721,-613.2024832219308,0.040404918218000865,0.00024733085067169994,0.006121305563279451,7,4,180
SMALL HiBM,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026791355066,0.00019734033518144985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,401.82243759405264,-791.6448751881053,-772.487134082764,0.025957240899475802,0.00024732943648222804,0.009528340760100692,8,4,180
SMALL HiBM,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026834843737,0.00019733598722076435,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,560.9769420807874,-1109.9538841615747,-1090.7961430562334,0.01072075533391669,0.0002473240309596066,0.023069646051632257,10,3,180
SMALL HiBM,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026843784747,0.00019733509307729891,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,565.5220889308794,-1119.0441778617587,-1099.8864367564174,0.010453344447891741,0.00024732285512281247,0.02365968674960225,10,3,180
SMALL HiBM,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026797307424,0.00019733974119625356,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,542.0514137811076,-1072.1028275622152,-1052.945086456874,0.01190949087803601,0.00024732879868992095,0.020767369589749236,10,3,180
SMALL HiBM,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026829283835,0.00019733654331710455,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,560.115336397216,-1108.230672794432,-1089.0729316890906,0.010772298605280778,0.0002473246890358457,0.02295932354814251,10,3,180
SMALL HiBM,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026720138733,0.00019734745883896908,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,491.06978892855733,-970.1395778571147,-950.9818367517734,0.015809239357806596,0.0002473383727844293,0.015645178568461215,11,3,180
SMALL HiBM,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026722632279,0.00019734720945083903,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,492.55001255118236,-973.1000251023647,-953.9422839970234,0.015679946128478586,0.00024733806141134356,0.01577416525444036,13,3,180
SMALL HiBM,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9998026689569366,0.0001973505156756114,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,379.8997408938674,-747.7994817877347,-728.6417406823934,0.02931961740916498,0.00024734220543515283,0.008436065245443363,13,3,180
SMALL LoBM,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9994100165874281,0.0005901575221187434,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,83.2285640039473,-154.4571280078946,-135.29938690255332,0.15239004851084895,0.0007396527959031501,0.0048536817405796205,,,180
SMALL LoBM,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9996952933526864,0.0003047530801803237,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,245.02851537879067,-478.05703075758134,-458.8992896522401,0.062025101513450705,0.0003819513502440042,0.006158012496943268,12,3,180
SMALL LoBM,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9996952953141321,0.0003047511186786099,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.134281719642,-642.268563439284,-623.1108223339427,0.03930638050475845,0.0003819488911332572,0.009717223672808497,14,2,180
SMALL LoBM,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9996952972925129,0.0003047491399372074,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,348.7429390090083,-685.4858780180166,-666.3281369126753,0.034858284491662485,0.0003819463691756422,0.01095711893874173,14,3,180
SMALL LoBM,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9996953062958639,0.00030474013692428984,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,466.079560686248,-920.159121372496,-901.0013802671547,0.01816340583053189,0.00038193515752253806,0.021027728009056636,14,2,180
SMALL LoBM,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9996953039727771,0.00030474246037553044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,458.30403381350754,-904.6080676270151,-885.4503265216738,0.018965303763063098,0.00038193806422068906,0.020138779161795087,14,2,180
